Συνεχίζουν τις κινητοποιήσεις οι διανομείς της efood,efsyn.gr,2025-01-11,https://www.efsyn.gr/oikonomia/ergasiaka/459358_synehizoyn-tis-kinitopoiiseis-oi-dianomeis-tis-efood,2026-02-14 17:29:21.690380,"Τη δεύτερη 24ωρη απεργία τους τις τελευταίες 15 μέρες πραγματοποίησαν χθες οι διανομείς της efood, που συγκεντρώθηκαν έξω από τα γραφεία της Επιθεώρησης Εργασίας στην Πατησίων. Οι διανομείς συνεχίζουν να απαιτούν την υπογραφή Συλλογικής Σύμβασης Εργασίας και όχι την επέκταση των «εργολαβιών», όπως και τη διατήρηση του τρόπου καθορισμού των ωραρίων τους. Φτάνοντας έξω από την Επιθεώρηση Εργασίας, οι εργαζόμενοι κατήγγειλαν την παρουσία των ΜΑΤ ως υποστήριξη στην εταιρεία, ζητώντας να αποχωρήσουν οι αστυνομικές δυνάμεις. Μιλώντας στην «Εφ.Συν.», ο Γιώργος Στεφανάκης, πρόεδρος του Συνδικάτου Επισιτισμού-Τουρισμού Ξενοδοχείων Ν. Αττικής, τόνισε ότι οι αστυνομικές δυνάμεις δέχτηκαν τελικά να αποχωρήσουν και δρομολογήθηκε συνάντηση με την εργοδοσία, που αποτελεί μια θετική εξέλιξη. «Βλέπουμε από τις πλατφόρμες να κινούνται σε εργολαβικές εταιρείες και όχι προς εργαζόμενους με συμβάσεις ή freelancers, γεγονός που αλλάζει το μοντέλο λειτουργίας και θίγει τα δικαιώματα των εργαζομένων», είπε, εν αναμονή της νέας διμερούς συνάντησης. Οπως τόνισε ο γραμματέας του Σωματείου Εργαζομένων efood Περιφέρειας Αττικής, Μιχάλης Ρέτζιος (flash.gr), από το 2020 και μέχρι σήμερα το πρόγραμμα διαμορφωνόταν από τους ίδιους τους εργαζόμενους της efood, γεγονός που αποτελούσε δέλεαρ για την προσέλκυση διανομέων, βοηθώντας στην επέκταση της εταιρείας. «Εκδικητικά, απειλητικά και για να μας οδηγήσει σε παραίτηση, η εταιρεία το αλλάζει μονομερώς και χωρίς καμία διαβούλευση», επισήμανε χαρακτηριστικά. Οπως καταγγέλλει ακόμη στην ανακοίνωσή του το Σωματείο: «Ενας αλγόριθμος και ο νόμος προσφοράς-ζήτησης κρίνει πόσο “αξίζουμε” κάθε ώρα, με βάση τον αριθμό των παραγγελιών και τη διαθεσιμότητα των διανομέων. Δεν υπάρχει διαφάνεια ούτε δίκαιη αξιολόγηση. Δεν έχει σημασία αν βρισκόμαστε ακριβώς έξω από το εστιατόριο παραλαβής αφού ο “αλγόριθμος” δίνει την παραγγελία στην εργολαβία! Το αποτέλεσμα είναι το εισόδημα από τις τόσες ώρες εργασίας να γίνεται χαρτζιλίκι!». Μετά την απεργιακή συγκέντρωση, το σωματείο αναφέρει ότι υπήρξε δέσμευση από την εταιρεία ώστε να επανέλθει το προηγούμενο καθεστώς, σύμφωνα με το οποίο οι ίδιοι οι διανομείς διαμόρφωναν το πρόγραμμα εργασίας τους. Μάλιστα, έχει προγραμματιστεί νέα συνάντηση για την επόμενη Παρασκευή 17 Ιανουαρίου με σκοπό η δέσμευση να λάβει συγκεκριμένη και γραπτή μορφή."
MAT κατά διανομέων της efood στο ΣΕΠΕ,efsyn.gr,2025-01-10,https://www.efsyn.gr/ellada/koinonia/459285_mat-kata-dianomeon-tis-efood-sto-sepe,2026-02-14 17:29:21.690380,"Τον αγώνα για υπογραφή συλλογικής σύμβασης εργασίας, ουσιαστικές αυξήσεις, ασφαλιστική κάλυψη, προσλήψεις απευθείας από την efood και όχι από εργολάβους συνεχίζουν οι διανομείς - «freelancers». Ωστόσο, για ακόμα μία φορά η ΕΛ.ΑΣ. έστειλε διμοιρίες ΜΑΤ ενάντια στους συγκεντρωμένους έξω από το ΣΕΠΕ Νέας Ιωνίας, οι οποίοι καταγγέλλουν την προκλητική στάση της κυβέρνησης, που έχουν παρατάξει ένστολους απέναντι σε εργαζόμενους που διεκδικούν δίκαια αιτήματα. «Έχουμε έρθει εδώ για να πάρουμε πίσω τα δικαιώματα, που μάς έχει πάρει η e-food και για άλλη μία φορά, η αστυνομία κάνει πλάτες στην εταιρεία. Τους καλούμε να αποχωρήσουν από το χώρο για να κάνουμε την διαμαρτυρία μας» δήλωσε ένας από τους διανομείς. Το Σωματείο των Εργαζόμενων στην e-food τόνισε στο κάλεσμά του για τη σημερινή κινητοποίηση για συνάντηση στην Επιθεώρηση Εργασίας «με εκπροσώπους της Efood για το θέμα των βαρδιών των μισθωτών συναδέλφων μας. Ξέρουμε πώς η εταιρία πίσω από αυτή την μονομερή απόφαση είναι να ξεφορτωθεί την εργασία με δικαιώματα, ενώ ταυτόχρονα συμπιέζει τους μισθούς των freelancers, τους οδηγεί στην έξοδο με απώτερο σκοπό να επιβάλλει το καθεστώς ασυδοσίας των εργολάβων. »Η συγκεκριμένη μάχη είναι μάχη όλων ανεξαιρέτως των διανομέων αφού το αποτέλεσμα μιας τέτοιας απόφασης θα μας επηρεάσει όλους/ες είτε δουλεύουμε ως μισθωτοί είτε ως freelancers. Η εργασία με δικαιώματα και η ύπαρξη του σωματείου καθυστέρησε την είσοδο των εργολάβων/στολαρχών στην Efood και φρέναρε το σχεδιασμό για περαιτέρω Woltοποίηση. Ο σχεδιασμός της εταιρίας για την νέα χρονιά δεν θα περάσει χωρίς αντίσταση. Η κατάργηση των συνεργασιών με τις εργολαβικές εταιρίες θα γίνει μόνο με τον δικό μας αγώνα μας και θα ολοκληρωθεί με τις απευθείας προσλήψεις των συναδέλφων μας από την ίδια την Efood» σημειώνεται στην ανακοίνωση. Το Σωματείο θυμίζει τη νίκη των εργαζομένων τον Σεπτέμβρη του 2021, όταν η εργολαβική, Manpower πήρε πόδι και προσλήφθηκαν 2000 διανομείς με αορίστου χρόνου απευθείας από την Efood. «Διεξάγουμε τον ίδιο αγώνα και στο σήμερα, έχουμε ευθύνη και καθήκον προς τους εαυτούς μας, τις οικογένειές μας, τους φίλους μας για μια αξιοπρεπή στάση ζωής. Όλοι μαζί οι διανομείς μια γροθιά θα δώσουμε τη μάχη για σταθερό περιβάλλον εργασίας με δικαιώματα και συλλογική σύμβαση εργασίας. Δε θα αφήσουμε την Efood και τις νέες συνεργασίες της με στολάρχες/εργολάβους να κερδίζουν εις βάρος μας» καταλήγει."
Απεργία των εργαζομένων efood Αττικής την Παρασκευή,efsyn.gr,2025-01-09,https://www.efsyn.gr/oikonomia/ergasiaka/459147_apergia-ton-ergazomenon-efood-attikis-tin-paraskeyi,2026-02-14 17:29:21.690380,"Σε νέα 24ωρη απεργία προχωρά τοΣωματείο Εργαζομένων Efood Αττικής,την Παρασκευή 10 Ιανουαρίου, διεκδικώντας καλύτερες συνθήκες εργασίας κόντρα στις ενέργειες της εταιρίας. Η συγκέντρωση έχει προγραμματιστεί για τις10 π.μ.στοΣΕΠΕ Ν.Ιώνιας, ενώ θα υπάρξει προσυγκέντρωση στις 9:30 στον σταθμό Πευκάκια. Την Παρασκευή είναι η συνάντηση στηνΕπιθεώρηση Εργασίας της Νέας Ιωνίαςμε εκπροσώπους της Efood για το θέμα των βαρδιών των μισθωτών εργαζομένων. Το Σωματείο καταγγέλλει πως «ο πραγματικός σκοπός της εταιρίας πίσω από αυτή την μονομερή απόφαση είναι να ξεφορτωθεί την εργασία με δικαιώματα και να επιβάλλει το καθεστώς ασυδοσίας των εργολάβων». «Όλα τα προηγούμενα χρόνια η μισθωτή εργασία με δικαιώματα και η ύπαρξη του σωματείου συγκρατούσε τους μισθούς ανεβασμένους για όλους τους διανομείς ανεξαρτήτως από το καθεστώς εργασίας. Παράλληλα, καθυστέρησε την είσοδο των εργολάβων/στολαρχών στην Efood και φρέναρε το σχεδιασμό για περαιτέρω Woltοποίηση», αναφέρουν οι συνδικαλιστές εργαζόμενοι. Η ανακοίνωση του Σωματείου Εργαζομένων Efood Αττικής:Μετά τις χριστουγεννιάτικες κινητοποιήσεις μας (27-28/12) συνεχίζουμε το ίδιο αποφασιστικά με 24ωρη απεργία στις 10/1. Την συγκεκριμένη μέρα είναι η συνάντηση στην Επιθεώρηση Εργασίας της Νέας Ιωνίας με εκπροσώπους της Efood για το θέμα των βαρδιών των μισθωτών συναδέλφων μας. Ξέρουμε πώς ο πραγματικός σκοπός της εταιρίας πίσω από αυτή την μονομερή απόφαση είναι να ξεφορτωθεί την εργασία με δικαιώματα και να επιβάλλει το καθεστώς ασυδοσίας των εργολάβων. Η συγκεκριμένη μάχη είναι μάχη όλων ανεξαιρέτως των διανομέων αφού το αποτέλεσμα μιας τέτοιας απόφασης θα μας επηρεάσει όλους/ες. Όλα τα προηγούμενα χρόνια η μισθωτή εργασία με δικαιώματα και η ύπαρξη του σωματείου συγκρατούσε τους μισθούς ανεβασμένους για όλους τους διανομείς ανεξαρτήτως από το καθεστώς εργασίας. Παράλληλα, καθυστέρησε την είσοδο των εργολάβων/στολαρχών στην Efood και φρέναρε το σχεδιασμό για περαιτέρω Woltοποίηση. Ο σχεδιασμός της εταιρίας για την νέα χρονιά δεν θα περάσει χωρίς αντίσταση. Η κατάργηση των συνεργασιών με τις εργολαβικές εταιρίες θα γίνει μόνο με τον δικό μας αγώνα μας και θα ολοκληρωθεί με τις απευθείας προσλήψεις των συναδέλφων μας από την ίδια την Efood. Φωτεινό παράδειγμα αποτελεί η νίκη μας το Σεπτέμβρη του ’21 όταν η εργολαβική, Manpower πήρε πόδι και προσλήφθηκαν 2000 διανομείς με αορίστου χρόνου απευθείας από την Efood. Διεξάγουμε τον ίδιο αγώνα και στο σήμερα, έχουμε ευθύνη και καθήκον προς τους εαυτούς μας, τις οικογένειές μας, τους φίλους μας για μια αξιοπρεπή στάση ζωής. Όλοι μαζί οι διανομείς μια γροθιά θα δώσουμε τη μάχη για σταθερό περιβάλλον εργασίας με δικαιώματα και συλλογική σύμβαση εργασίας. Δε θα αφήσουμε την Efood και τις νέες συνεργασίες της με στολάρχες/εργολάβους να κερδίζουν εις βάρος μας. Καλούμε άπαντες να αναλογιστούν την κρισιμότητα του γεγονότος, να παρατάξουμε τις δυνάμεις μας στις 10/1 στο ΣΕΠΕ Ν.Ιωνίας και με αυτό τον τρόπο να πιέσουμε εταιρία και θεσμούς. "
Διανομείς επί ποδός...,efsyn.gr,2024-12-30,https://www.efsyn.gr/oikonomia/ergasiaka/458216_dianomeis-epi-podos,2026-02-14 17:29:21.690380,"Σε δυναμικές κινητοποιήσεις προχώρησαν την Παρασκευή και το Σάββατο οι διανομείς της efood ζητώντας την υπογραφή συλλογικής σύμβασης εργασίας και την πρόσληψη διανομέων απευθείας από την efood και όχι από εργολάβους. Για τους λεγόμενους freelancer ζήτησαν ελάχιστη αμοιβή ανά ώρα και ασφαλιστική κάλυψη εργατικού ατυχήματος. Το απόγευμα της Παρασκευής οι εργαζόμενοι πραγματοποίησαν μοτοπορεία από το κέντρο της Αθήνας ώς τα γραφεία της εταιρείας στο Νέο Ηράκλειο. Οπως καταγγέλλουν, αντί να συναντηθούν με εκπροσώπους της εργοδοσίας, βρήκαν μπροστά τους ισχυρές αστυνομικές δυνάμεις που τους απαγόρευσαν την είσοδο με αποτέλεσμα να επικρατήσει μικροένταση. Στάση εργασίας και συγκέντρωση πραγματοποίησαν και το Σάββατο στη συμβολή των λεωφόρων Κηφισίας και Αλεξάνδρας. Οπως αναφέρει το Σωματείο των Εργαζόμενων στην e-food: «Στη συνεχή απαξίωση και αλαζονεία της εταιρείας, διεκδικήσαμε την είσοδό μας στα γραφεία ώστε επιτέλους η εταιρεία να σταματήσει να κρύβεται και να δεχτεί τα αιτήματα της απεργίας. Η στάση της ελληνικής αστυνομίας σε ρόλο “ιδιωτικού security” επιβεβαιώνει για άλλη μια φορά με ποιανού το μέρος είναι το κράτος και η κυβέρνηση, που αντί να διασφαλίζει τα δίκαια αιτήματα των διανομέων, κάνει πλάτες στους μεγάλους ομίλους που θησαυρίζουν ακόμα και με παρανομίες που έχουμε επίσημα καταγγείλει στο ΣΕΠΕ και στο Υπουργείο Εργασίας»."
Εκδικητική απόλυση καταγγέλλει καρκινοπαθής πρώην εργαζόμενη στην Efood,efsyn.gr,2024-12-27,https://www.efsyn.gr/oikonomia/ergasiaka/458027_ekdikitiki-apolysi-kataggellei-karkinopathis-proin-ergazomeni-stin-efood,2026-02-14 17:29:21.690380,"Με την24ωρη απεργία των διανομέων της Efoodνα βρίσκεται σε εξέλιξη σήμερα, μια σοβαρή καταγγελία απολυμένης και καρκινοπαθούς εργαζόμενης στην εταιρεία, έρχεται στο φως της δημοσιότητας και αναδεικνύει τα αιτήματα των απεργών. Σύμφωνα με όσα κατήγγειλε η εργαζόμενη, μέσω ανάρτησής της στο Facebook, η απόλυσή της είναι «εκδικητική», καθώς η ίδια συμμετείχε στους απεργιακούς αγώνες για καλύτερες συνθήκες εργασίας. Η απόλυσή της έχει να κάνει με τον στόχο της εταιρείας που είναι η μετατροπή όλων των μισθωτών σε ελεύθερους επαγγελματίες (freelancers), όπως τονίζει. Μάλιστα, η ίδια εξηγεί πως «η efood ξεκίνησε τις απολύσεις των μισθωτών διανομέων ξεκινώντας από τους πιο ευάλωτους. Εγώ είμαι μία από αυτούς», γράφει, προσθέτοντας ότι η εργοδοσία γνώριζε πως είναι καρκινοπαθής. Η εργαζόμενη καταλήγει στην ανάρτησή της πως η μετατροπή των μισθωτών σε freelancers βασίζεται στην επιδίωξη της εταιρείας «να διπλασιάσει τα κέρδη της, να μην έχει καμία ευθύνη σε περίπτωση εργατικού ατυχήματος, να μην πληρώνει δώρα, ένσημα, κ.λπ.». Σήμερα, οι εργαζόμενοι στην efood βρίσκονται σε 24ωρη απεργία, καταγγέλλοντας πως η επιχείρηση «προσπαθεί να βάλει τέλος στα εργασιακά και ασφαλιστικά δικαιώματά» τους, ενώ, για το Σάββατο είναι προγραμματισμένηστάση εργασίαςαπό τις 6μμ έως τις 11μμ. Στο πλαίσιο του σημερινού αγώνα, οι εργαζόμενοι συγκεντρώθηκαν στη συμβολή των οδών Κηφισίας και Αλεξάνδρας, ενώ με δυναμική μοτοπορεία έφτασαν έξω από τα κεντρικά γραφεία της efood."
Καταγγέλλουν και απεργούν οι διανομείς στην Efood,efsyn.gr,2024-12-25,https://www.efsyn.gr/oikonomia/ergasiaka/457900_kataggelloyn-kai-apergoyn-oi-dianomeis-stin-efood,2026-02-14 17:29:21.690380,"Σε νέες, δυναμικέςκινητοποιήσειςπροχωρούν οι εργαζόμενοιδιανομείςτηςΕfood, καταγγέλλοντας πως η επιχείρηση «προσπαθεί να βάλει τέλοςστα εργασιακά και ασφαλιστικά» δικαιώματά τους. Στο πλαίσιο αυτό, καλούν σε 24ωρηαπεργίαγια την ερχόμενη Παρασκευή 27 Δεκεμβρίου και σεστάση εργασίαςτο Σάββατο 28 Δεκεμβρίου, από τις 6 το απόγευμα έως τις 11 το βράδυ. Όπως τονίζουν οι εργαζόμενοι για την Efood, «τα υπέρογκα κέρδη που συσσωρεύει όλα τα χρόνια με την οικονομική της δραστηριότητα προέρχονται από την εργασία και τον κόπο των εργαζομένων της. Με τη στάση και τις πρακτικές της βάζει βόμβα στα θεμέλια της προσπάθειας των εργαζομένων για υπογραφήσυλλογικής σύμβασης εργασίαςκαι εργασιακή ειρήνη. Με τις πρακτικές της αναγκάζει τους διανομείς να περάσουν στουςεργολάβουςόπου οι συνθήκες εργασίας είναι χειρότερες, τα δικαιώματα ανύπαρκτα και η εκμετάλλευση χωρίς όρια. Οι εργολάβοι που συνεργάζονται με την Εfood λειτουργούν ανεξέλεγκτα, χωρίς καμία προστασία των εργαζομένων τους και κρατούν μεγάλο ποσοστό των αμοιβών μας. Αυτό σημαίνει ότι δουλεύουμε περισσότερο και πληρωνόμαστε λιγότερο. Με αυτό τον τρόπο η Εfood βρίσκει τρόπο να κερδίζει περισσότερα εις βάρος των εργαζομένων που χάνουν τα δικαιώματά τους». Σύμφωνα με τους διανομείς, «με τη μονομερή και βλαπτική απόφαση της Εfood, να εξουσιάζει το πρόγραμμα εργασίας μας, μας οδηγεί στους εργολάβους. Με απροκάλυπτη εκδικητικότητα,αυθαίρετες εταιρικές πρακτικές,ανήθικους χειρισμούςκαι αναιτιολόγητο μένος, καταργεί αυτό που επί σειρά ετών αποτελούσε βασικό λόγο για να εργαστεί κάποιος στην εταιρεία και που η ίδια διαφήμιζε ως ελκυστικό προνόμιο. Χωρίς να λάβει υπόψη της τις κοινωνικές ανάγκες, τις οικογενειακές υποχρεώσεις αλλά και την προσωπική αδυναμία κάποιων εργαζομένων να εξυπηρετήσουν τις αυθαίρετες βάρδιες που θα επιλέγει η εταιρεία για λογαριασμό τους, οδηγεί στον αφανισμό την εργασία με δικαιώματα, ανοίγοντας παράλληλα τον δρόμο στους εργολάβους». Σε κάθε περίπτωση, οι εργαζόμενοι υπογραμμίζουν πως «δεν θα αφήσουμε την Εfoodνα καταστρέψει την εργασία με δικαιώματα. Θα αντιδράσουμε με κινητοποιήσεις, προστατεύοντας και μελλοντικά δικαιώματα των free lance συναδέλφων μας»."
Αβέβαιο μέλλον αβίωτο παρόν,efsyn.gr,2026-02-14,https://www.efsyn.gr/diabaste-simera/500872_abebaio-mellon-abioto-paron,2026-02-14 17:29:21.690380,"Οι αγρότες επέστρεψαν Θερμή υποδοχή και μεγάλο συλλαλητήριο στο Σύνταγμα Φτωχές και ακάλυπτες οι υποσχέσεις της κυβέρνησης Αγωνία για τους επόμενους μήνες της σποράς, για την επιβίωσή τους Η Κομισιόν θέλει διπλασιασμό των νέων αγροτών για την ανθεκτικότητα του πρωτογενούς τομέα Η«Εφ.Συν.»συνομίλησε με νέους παραγωγούς, ψάχνοντας την... ανθεκτικότητά τους Βιομηχανία απάτης με Κέντρα Διά Βίου Μάθησης ● Ερχεται πόρισμα-κόλαφος Εξεταστική κουκουλώματος Πώς η «γαλάζια» πλειοψηφία μπάζωσε για ακόμα μία φορά την αλήθεια Ο Αλέξης Χαρίτσης επαναφέρει 140... ξεχασμένoυς ψηφιακούς δίσκους Ψηφιακή ολιγαρχία ● Επτά οικογένειες ελέγχουν τις κορυφαίες σελίδες ενημέρωσης της υπερδύναμης «Εχει φτωχύνει η ανθρώπινη ζωή»  ● Τρόμος και άβατο στην «επιχείρηση-κόσμημα» Τραμπικό «ντιλ» ή αλλαγή καθεστώτος; ● Σενάρια αμερικανικής επέμβασης Τριπλή επίθεση Σε Μητσοτάκη, Στουρνάρα, «Ομάδα Αλήθειας» «Η σεξουαλική βία είναι ένα όργανο αντρικής επιβολής» Το «προστιμολόγιο» καταστρέφει ζωές Ανδρέας Σπυρόπουλος, γραμματέας ΚΠΕ ΠΑΣΟΚ Γιώργος Σιακαντάρης, Συντονιστής ομ. εργασίας ΙνστιτούτοΥ Αλέξη Τσίπρα Nonna Mayer, Γαλλίδα πολιτική επιστήμονας Μιχάλης Τρεμόπουλος, πρώην ευρωβουλευτής, ΠΡΑΣΙΝΟΙ-Οικολογία BAD BUNNY Σκόραρε στο γήπεδο του Τραμπ Ο δικός μας Αριστείδης μένει στις καρδιές μας"
Ο Ζελένσκι θέλει δύο μήνες εκεχειρία και θα πάει σε εκλογές,efsyn.gr,2026-02-14,https://www.efsyn.gr/kosmos/eyropi/500938_o-zelenski-thelei-dyo-mines-ekeheiria-kai-tha-paei-se-ekloges,2026-02-14 17:29:21.690380,"Ηχηρό μήνυμα προς την Ουάσινγκτον έστειλε ο Ζελένσκι από τη Διάσκεψη του Μονάχου σχετικά με τοουκρανικόκαι τα καλέσματα του Λευκοί Οίκου που ακούγονται συχνά - πυκνά, πως ο Ουκρανός πρόεδρος δεν έχει λαϊκή νομιμοποίηση και πως πρέπει να προβεί σε εκλογές. Συγκεκριμένα, ο Ζελένσκι ζήτησε από τον Τραμπ να μεσολαβήσει και να πείσει τον Πούτιν να γίνει μια εκεχειρία τουλάχιστον δύο μηνών και έτσι θα προκηρύξει εκλογές. Παράλληλα, εξέφρασε την ελπίδα ότι οι ειρηνευτικές συνομιλίες με τη διαμεσολάβηση των ΗΠΑ που θα διεξαχθούν την ερχόμενη εβδομάδα στη Γενεύη θα είναι σοβαρές και ουσιαστικές, αλλά εξέφρασε και ανησυχία για το ότι η Ουκρανία καλείται «πολύ συχνά» να κάνει παραχωρήσεις. «Ειλικρινά ευελπιστούμε οι τριμερείς μας συναντήσεις την ερχόμενη εβδομάδα να είναι σοβαρές, ουσιαστικές, να βοηθήσουν όλους μας, αλλά ειλικρινά κάποιες φορές υπάρχει η αίσθηση οι δύο πλευρές μιλάνε για τελείως διαφορετικά πράγματα», δήλωσε ο Ζελένσκι στη διάρκεια ομιλίας του στη Διάσκεψη του Μονάχου για την Ασφάλεια. «Οι Αμερικανοί επιστρέφουν συχνά στο ζήτημα των παραχωρήσεων και πολύ συχνά αυτές οι παραχωρήσεις συζητώνται μόνο ως προς την Ουκρανία, όχι τη Ρωσία», σχολίασε. Ο ίδιος είπε ότι αισθάνεται «ένα βαθμό» πίεσης μετά την έκκληση του προέδρου των ΗΠΑ Ντόναλντ Τραμπ να προχωρήσει με τις ειρηνευτικές συνομιλίες, αλλά είπε ότι είναι σημαντικό να υπάρξουν παραχωρήσεις και από τη Ρωσία. «Δώστε μας δύο μήνες εκεχειρίας και θα πάμε σε εκλογές. Δώστε μας εκεχειρία. Ο πρόεδρος Τραμπ μπορεί να το πράξει: να πιέσει τον τον Πούτιν, να κάνει εκεχειρία. Μετά η βουλή μας θα τροποποιήσει τον νόμο και θα πάμε σε εκλογές», είπε ο Ζελένσκι απαντώντας στις αμερικανικές εκκλήσεις για άμεσες εκλογές. Στη διάρκεια της ομιλίας του ο Ζελένσκι χαρακτήρισε τον Ρώσο ηγέτη Βλαντίμιρ Πούτιν «σκλάβο του πολέμου». Ο Βλαντίμιρ Πούτιν «δεν μπορεί να πείσει τον εαυτό του να εγκαταλείψει την ίδια την ιδέα του πολέμου. Μπορεί να νομίζει ότι είναι τσάρος, αλλά στην πραγματικότητα είναι σκλάβος του πολέμου», υποστήριξε ο Ζελένσκι. Ο πρόεδρος Ζελένσκι εξέφρασε τη λύπη του για τον αργό ρυθμό των πολιτικών αποφάσεων που απαιτούνται για την αντιμετώπιση των ρωσικών επιθέσεων κατά της Ουκρανίας. «Σε αυτόν τον πόλεμο, τα όπλα εξελίσσονται ταχύτερα από τις αποφάσεις που θα έπρεπε να τα σταματήσουν», δήλωσε ο Ζελένσκι στην ομιλία του, τονίζοντας ότι τα ιρανικής κατασκευής μη επανδρωμένα αεροσκάφη Shahed που χρησιμοποιεί η Μόσχα γίνονται ολοένα και πιο θανατηφόρα καθώς η σύγκρουση συνεχίζεται στον πέμπτο χρόνο της."
Ο «χάρτης» πληρωμών έως 20 Φεβρουαρίου από e-ΕΦΚΑ και ΔΥΠΑ,efsyn.gr,2026-02-14,https://www.efsyn.gr/oikonomia/elliniki-oikonomia/500936_o-hartis-pliromon-eos-20-febroyarioy-apo-e-efka-kai-dypa,2026-02-14 17:29:21.690380,"Κατά την περίοδο 16 έως 20 Φεβρουαρίου, θα καταβληθούν συνολικά 81.324.260,83 ευρώ σε 98.522 δικαιούχους, στο πλαίσιο των προγραμματισμένων καταβολών του e-ΕΦΚΑ και της Δημόσιας Υπηρεσίας Απασχόλησης. Ειδικότερα από τον e-ΕΦΚΑ: Από την ΔΥΠΑ θα γίνουν οι εξής καταβολές:"
Συνελήφθη ο ιδιοκτήτης της Βιολάντα,efsyn.gr,2026-02-14,https://www.efsyn.gr/ellada/astynomiko/500934_synelifthi-o-idioktitis-tis-biolanta,2026-02-14 17:29:21.690380,"Στην εκ νέου σύλληψη του ιδιοκτήτης της «Βιολάντα», της επιχείρησης όπου βρήκαν τραγικό θάνατο πέντε εργάτριες μετά από έκρηξη και πυρκαγιά που ξέσπασε σε τμήμα του εργοστασίου, προχώρησαν οι αστυνομικές αρχές. Η νέα εξέλιξη έρχεται μετά τηναναβάθμιση των κατηγοριώναπό την Εισαγγελία Πρωτοδικών Τρικάλων. Υπενθυμίζεται πως οι κακουργηματικές διώξεις αφορούν, πέρα από τον ιδιοκτήτη, τον τεχνικό ασφαλείας αλλά και τον τεχνικό βάρδιας. Η Διεύθυνση Αντιμετώπισης Εγκλημάτων Εμπρησμού έφτασε το απόγευμα του Σαββάτου (14/2) προκειμένου να συλλάβει τον ιδιοκτήτη μετά την αναβάθμιση της κατηγορίας της ανθρωποκτονίας από αμέλεια, σε ενδεχόμενο δόλο έπειτα από τα λάθη που εντοπίστηκαν. Σύμφωνα με πληροφορίες, οι έρευνες αποκάλυψαν πως πριν από πέντε μήνες υπήρξαν έντονες αναφορές για οσμές αερίου, οι οποίες ωστόσο δεν ελέγχθηκαν ποτέ ουσιαστικά. Πηγές αναφέρουν ότι ιδιώτης εμπειρογνώμονας που κλήθηκε να αξιολογήσει την κατάσταση αποχώρησε μετά από οικονομική διαφωνία με τον ιδιοκτήτη, με αποτέλεσμα το πρόβλημα να παραμείνει άλυτο. Επιπλέον, διαπιστώθηκε ότι οι υπογειοποιημένες σωληνώσεις στερούνταν των απαραίτητων πιστοποιήσεων, ενώ οι υπέργειες δεξαμενές είχαν κριθεί ακατάλληλες ήδη από το 2019. Συγκεκριμένα, οι δεξαμενές βρίσκονταν σε απόσταση μόλις 5,4 μέτρων από τα όρια της επιχείρησης, ενώ ο νόμος επιβάλλει ελάχιστη απόσταση 7,5 μέτρων. Παρά τις επισημάνσεις, οι δεξαμενές δεν μετακινήθηκαν, ενώ προκαλεί εντύπωση το γεγονός ότι δεν αποτυπώνονταν σε κανένα επίσημο τοπογραφικό διάγραμμα."
